abbrev,timestamp,confirmed_daily,confirmed_sum,population,confirmed_14days,death_daily,death_sum,death_14days,lat,lng,name,no,abbr,daily_rate,sum_rate,daily_perc,sum_perc,n
AI,2020-04-17,0,24,16128,18.6,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,148.8,0.0,0.149,0
AI,2020-04-18,0,24,16128,18.6,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,148.8,0.0,0.149,0
AI,2020-04-19,0,24,16128,18.6,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,148.8,0.0,0.149,0
AI,2020-04-20,0,24,16128,18.6,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,148.8,0.0,0.149,0
AI,2020-04-21,0,24,16128,6.2,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,148.8,0.0,0.149,0
AI,2020-04-22,1,25,16128,6.2,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,6.2,155.0,0.006,0.155,1
AI,2020-04-23,0,25,16128,6.2,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-04-24,0,25,16128,6.2,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-04-25,0,25,16128,6.2,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-04-26,0,25,16128,6.2,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-04-27,0,25,16128,6.2,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-04-28,0,25,16128,6.2,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-04-29,0,25,16128,6.2,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-04-30,0,25,16128,6.2,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-01,0,25,16128,6.2,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-02,0,25,16128,6.2,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-03,0,25,16128,6.2,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-04,0,25,16128,6.2,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-05,0,25,16128,6.2,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-06,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-07,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-08,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-09,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-10,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-11,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-12,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-13,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-14,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-15,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-16,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-17,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-18,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-19,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-20,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-21,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-22,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-23,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-24,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-25,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-26,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-27,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-28,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-29,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-30,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-05-31,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-01,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-02,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-03,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-04,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-05,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-06,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-07,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-08,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-09,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-10,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-11,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-12,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-13,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-14,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-15,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-16,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-17,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-18,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-19,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-20,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-21,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-22,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-23,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-24,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-25,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-26,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-27,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-28,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-29,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-06-30,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-07-01,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
AI,2020-07-02,0,25,16128,0.0,0,0,0.0,47.3161925,9.6316573,Appenzell Rh.-Int.,16,AI,0.0,155.0,0.0,0.155,0
