date,id,confirmed_daily,confirmed_sum,status,abbrev,lat,lng,n,name,no,abbr,population,daily_rate,sum_rate,daily_perc,sum_perc,timestamp
2020-03-29,BL,9,565,,BL,47.4418122,7.7644002,9,Bâle-Campagne,13,BL,288132,3.1,196.1,0.003,0.196,2020-03-29
2020-03-30,BL,38,603,,BL,47.4418122,7.7644002,38,Bâle-Campagne,13,BL,288132,13.2,209.3,0.013,0.209,2020-03-30
2020-03-31,BL,30,633,,BL,47.4418122,7.7644002,30,Bâle-Campagne,13,BL,288132,10.4,219.7,0.01,0.22,2020-03-31
2020-04-01,BL,18,651,,BL,47.4418122,7.7644002,18,Bâle-Campagne,13,BL,288132,6.2,225.9,0.006,0.226,2020-04-01
2020-04-02,BL,18,669,,BL,47.4418122,7.7644002,18,Bâle-Campagne,13,BL,288132,6.2,232.2,0.006,0.232,2020-04-02
2020-04-03,BL,21,690,,BL,47.4418122,7.7644002,21,Bâle-Campagne,13,BL,288132,7.3,239.5,0.007,0.24,2020-04-03
2020-04-04,BL,15,705,,BL,47.4418122,7.7644002,15,Bâle-Campagne,13,BL,288132,5.2,244.7,0.005,0.245,2020-04-04
2020-04-05,BL,10,715,,BL,47.4418122,7.7644002,10,Bâle-Campagne,13,BL,288132,3.5,248.2,0.004,0.248,2020-04-05
2020-04-06,BL,18,733,,BL,47.4418122,7.7644002,18,Bâle-Campagne,13,BL,288132,6.2,254.4,0.006,0.254,2020-04-06
2020-04-07,BL,21,754,,BL,47.4418122,7.7644002,21,Bâle-Campagne,13,BL,288132,7.3,261.7,0.007,0.262,2020-04-07
2020-04-08,BL,15,769,,BL,47.4418122,7.7644002,15,Bâle-Campagne,13,BL,288132,5.2,266.9,0.005,0.267,2020-04-08
2020-04-09,BL,9,778,,BL,47.4418122,7.7644002,9,Bâle-Campagne,13,BL,288132,3.1,270.0,0.003,0.27,2020-04-09
2020-04-10,BL,3,781,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,271.1,0.001,0.271,2020-04-10
2020-04-11,BL,9,790,,BL,47.4418122,7.7644002,9,Bâle-Campagne,13,BL,288132,3.1,274.2,0.003,0.274,2020-04-11
2020-04-12,BL,7,797,,BL,47.4418122,7.7644002,7,Bâle-Campagne,13,BL,288132,2.4,276.6,0.002,0.277,2020-04-12
2020-04-13,BL,6,803,,BL,47.4418122,7.7644002,6,Bâle-Campagne,13,BL,288132,2.1,278.7,0.002,0.279,2020-04-13
2020-04-14,BL,18,821,,BL,47.4418122,7.7644002,18,Bâle-Campagne,13,BL,288132,6.2,284.9,0.006,0.285,2020-04-14
2020-04-15,BL,11,832,,BL,47.4418122,7.7644002,11,Bâle-Campagne,13,BL,288132,3.8,288.8,0.004,0.289,2020-04-15
2020-04-16,BL,8,840,,BL,47.4418122,7.7644002,8,Bâle-Campagne,13,BL,288132,2.8,291.5,0.003,0.292,2020-04-16
2020-04-17,BL,3,843,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,292.6,0.001,0.293,2020-04-17
2020-04-18,BL,2,845,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,293.3,0.001,0.293,2020-04-18
2020-04-19,BL,1,846,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,293.6,0.0,0.294,2020-04-19
2020-04-20,BL,6,852,,BL,47.4418122,7.7644002,6,Bâle-Campagne,13,BL,288132,2.1,295.7,0.002,0.296,2020-04-20
2020-04-21,BL,2,854,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,296.4,0.001,0.296,2020-04-21
2020-04-22,BL,1,855,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,296.7,0.0,0.297,2020-04-22
2020-04-23,BL,3,858,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,297.8,0.001,0.298,2020-04-23
2020-04-24,BL,2,860,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,298.5,0.001,0.298,2020-04-24
2020-04-25,BL,0,860,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,298.5,0.0,0.298,2020-04-25
2020-04-26,BL,1,861,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,298.8,0.0,0.299,2020-04-26
2020-04-27,BL,3,864,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,299.9,0.001,0.3,2020-04-27
2020-04-28,BL,4,868,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,301.3,0.001,0.301,2020-04-28
2020-04-29,BL,2,870,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,301.9,0.001,0.302,2020-04-29
2020-04-30,BL,2,872,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,302.6,0.001,0.303,2020-04-30
2020-05-01,BL,2,874,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,303.3,0.001,0.303,2020-05-01
2020-05-02,BL,1,875,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,303.7,0.0,0.304,2020-05-02
2020-05-03,BL,0,875,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,303.7,0.0,0.304,2020-05-03
2020-05-04,BL,1,876,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,304.0,0.0,0.304,2020-05-04
2020-05-05,BL,0,876,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,304.0,0.0,0.304,2020-05-05
2020-05-06,BL,1,877,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,304.4,0.0,0.304,2020-05-06
2020-05-07,BL,0,877,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,304.4,0.0,0.304,2020-05-07
2020-05-08,BL,0,877,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,304.4,0.0,0.304,2020-05-08
2020-05-09,BL,1,878,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,304.7,0.0,0.305,2020-05-09
2020-05-10,BL,0,878,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,304.7,0.0,0.305,2020-05-10
2020-05-11,BL,1,879,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,305.1,0.0,0.305,2020-05-11
2020-05-12,BL,0,879,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,305.1,0.0,0.305,2020-05-12
2020-05-13,BL,0,879,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,305.1,0.0,0.305,2020-05-13
2020-05-14,BL,0,879,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,305.1,0.0,0.305,2020-05-14
2020-05-15,BL,1,880,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,305.4,0.0,0.305,2020-05-15
2020-05-16,BL,0,880,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,305.4,0.0,0.305,2020-05-16
2020-05-17,BL,0,880,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,305.4,0.0,0.305,2020-05-17
2020-05-18,BL,0,880,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,305.4,0.0,0.305,2020-05-18
2020-05-19,BL,0,880,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,305.4,0.0,0.305,2020-05-19
2020-05-20,BL,0,880,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,305.4,0.0,0.305,2020-05-20
2020-05-21,BL,0,880,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,305.4,0.0,0.305,2020-05-21
2020-05-22,BL,0,880,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,305.4,0.0,0.305,2020-05-22
2020-05-23,BL,0,880,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,305.4,0.0,0.305,2020-05-23
2020-05-24,BL,0,880,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,305.4,0.0,0.305,2020-05-24
2020-05-25,BL,1,881,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,305.8,0.0,0.306,2020-05-25
2020-05-26,BL,0,881,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,305.8,0.0,0.306,2020-05-26
2020-05-27,BL,2,883,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,306.5,0.001,0.306,2020-05-27
2020-05-28,BL,0,883,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,306.5,0.0,0.306,2020-05-28
2020-05-29,BL,1,884,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,306.8,0.0,0.307,2020-05-29
2020-05-30,BL,0,884,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,306.8,0.0,0.307,2020-05-30
2020-05-31,BL,1,885,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,307.2,0.0,0.307,2020-05-31
2020-06-01,BL,1,886,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,307.5,0.0,0.308,2020-06-01
2020-06-02,BL,0,886,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,307.5,0.0,0.308,2020-06-02
2020-06-03,BL,1,887,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,307.8,0.0,0.308,2020-06-03
2020-06-04,BL,0,887,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,307.8,0.0,0.308,2020-06-04
2020-06-05,BL,0,887,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,307.8,0.0,0.308,2020-06-05
2020-06-06,BL,0,887,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,307.8,0.0,0.308,2020-06-06
2020-06-07,BL,0,887,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,307.8,0.0,0.308,2020-06-07
2020-06-08,BL,1,888,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,308.2,0.0,0.308,2020-06-08
2020-06-09,BL,0,888,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,308.2,0.0,0.308,2020-06-09
2020-06-10,BL,0,888,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,308.2,0.0,0.308,2020-06-10
2020-06-11,BL,0,888,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,308.2,0.0,0.308,2020-06-11
2020-06-12,BL,0,888,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,308.2,0.0,0.308,2020-06-12
2020-06-13,BL,0,888,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,308.2,0.0,0.308,2020-06-13
2020-06-14,BL,0,888,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,308.2,0.0,0.308,2020-06-14
2020-06-15,BL,1,889,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,308.5,0.0,0.308,2020-06-15
2020-06-16,BL,0,889,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,308.5,0.0,0.308,2020-06-16
2020-06-17,BL,0,889,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,308.5,0.0,0.308,2020-06-17
2020-06-18,BL,0,889,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,308.5,0.0,0.308,2020-06-18
2020-06-19,BL,1,890,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,308.9,0.0,0.309,2020-06-19
2020-06-20,BL,1,891,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,309.2,0.0,0.309,2020-06-20
2020-06-21,BL,0,891,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,309.2,0.0,0.309,2020-06-21
2020-06-22,BL,2,893,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,309.9,0.001,0.31,2020-06-22
2020-06-23,BL,1,894,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,310.3,0.0,0.31,2020-06-23
2020-06-24,BL,0,894,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,310.3,0.0,0.31,2020-06-24
2020-06-25,BL,3,897,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,311.3,0.001,0.311,2020-06-25
2020-06-26,BL,3,900,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,312.4,0.001,0.312,2020-06-26
2020-06-27,BL,0,900,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,312.4,0.0,0.312,2020-06-27
2020-06-28,BL,0,900,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,312.4,0.0,0.312,2020-06-28
2020-06-29,BL,0,900,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,312.4,0.0,0.312,2020-06-29
2020-06-30,BL,2,902,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,313.1,0.001,0.313,2020-06-30
2020-07-01,BL,4,906,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,314.4,0.001,0.314,2020-07-01
2020-07-02,BL,0,906,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,314.4,0.0,0.314,2020-07-02
2020-07-03,BL,3,909,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,315.5,0.001,0.316,2020-07-03
2020-07-04,BL,1,910,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,315.8,0.0,0.316,2020-07-04
2020-07-05,BL,2,912,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,316.5,0.001,0.316,2020-07-05
2020-07-06,BL,4,916,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,317.9,0.001,0.318,2020-07-06
2020-07-07,BL,3,919,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,319.0,0.001,0.319,2020-07-07
2020-07-08,BL,5,924,,BL,47.4418122,7.7644002,5,Bâle-Campagne,13,BL,288132,1.7,320.7,0.002,0.321,2020-07-08
2020-07-09,BL,3,927,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,321.7,0.001,0.322,2020-07-09
2020-07-10,BL,4,931,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,323.1,0.001,0.323,2020-07-10
2020-07-11,BL,3,934,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,324.2,0.001,0.324,2020-07-11
2020-07-12,BL,0,934,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,324.2,0.0,0.324,2020-07-12
2020-07-13,BL,5,939,,BL,47.4418122,7.7644002,5,Bâle-Campagne,13,BL,288132,1.7,325.9,0.002,0.326,2020-07-13
2020-07-14,BL,1,940,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,326.2,0.0,0.326,2020-07-14
2020-07-15,BL,0,940,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,326.2,0.0,0.326,2020-07-15
2020-07-16,BL,3,943,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,327.3,0.001,0.327,2020-07-16
2020-07-17,BL,0,943,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,327.3,0.0,0.327,2020-07-17
2020-07-18,BL,0,943,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,327.3,0.0,0.327,2020-07-18
2020-07-19,BL,1,944,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,327.6,0.0,0.328,2020-07-19
2020-07-20,BL,1,945,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,328.0,0.0,0.328,2020-07-20
2020-07-21,BL,4,949,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,329.4,0.001,0.329,2020-07-21
2020-07-22,BL,1,950,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,329.7,0.0,0.33,2020-07-22
2020-07-23,BL,1,951,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,330.1,0.0,0.33,2020-07-23
2020-07-24,BL,4,955,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,331.4,0.001,0.331,2020-07-24
2020-07-25,BL,0,955,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,331.4,0.0,0.331,2020-07-25
2020-07-26,BL,0,955,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,331.4,0.0,0.331,2020-07-26
2020-07-27,BL,3,958,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,332.5,0.001,0.332,2020-07-27
2020-07-28,BL,2,960,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,333.2,0.001,0.333,2020-07-28
2020-07-29,BL,1,961,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,333.5,0.0,0.334,2020-07-29
2020-07-30,BL,4,965,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,334.9,0.001,0.335,2020-07-30
2020-07-31,BL,3,968,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,336.0,0.001,0.336,2020-07-31
2020-08-01,BL,0,968,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,336.0,0.0,0.336,2020-08-01
2020-08-02,BL,3,971,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,337.0,0.001,0.337,2020-08-02
2020-08-03,BL,7,978,,BL,47.4418122,7.7644002,7,Bâle-Campagne,13,BL,288132,2.4,339.4,0.002,0.339,2020-08-03
2020-08-04,BL,4,982,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,340.8,0.001,0.341,2020-08-04
2020-08-05,BL,2,984,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,341.5,0.001,0.342,2020-08-05
2020-08-06,BL,1,985,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,341.9,0.0,0.342,2020-08-06
2020-08-07,BL,1,986,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,342.2,0.0,0.342,2020-08-07
2020-08-08,BL,0,986,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,342.2,0.0,0.342,2020-08-08
2020-08-09,BL,2,988,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,342.9,0.001,0.343,2020-08-09
2020-08-10,BL,6,994,,BL,47.4418122,7.7644002,6,Bâle-Campagne,13,BL,288132,2.1,345.0,0.002,0.345,2020-08-10
2020-08-11,BL,4,998,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,346.4,0.001,0.346,2020-08-11
2020-08-12,BL,2,1000,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,347.1,0.001,0.347,2020-08-12
2020-08-13,BL,3,1003,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,348.1,0.001,0.348,2020-08-13
2020-08-14,BL,9,1012,,BL,47.4418122,7.7644002,9,Bâle-Campagne,13,BL,288132,3.1,351.2,0.003,0.351,2020-08-14
2020-08-15,BL,2,1014,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,351.9,0.001,0.352,2020-08-15
2020-08-16,BL,3,1017,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,353.0,0.001,0.353,2020-08-16
2020-08-17,BL,2,1019,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,353.7,0.001,0.354,2020-08-17
2020-08-18,BL,2,1021,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,354.4,0.001,0.354,2020-08-18
2020-08-19,BL,10,1031,,BL,47.4418122,7.7644002,10,Bâle-Campagne,13,BL,288132,3.5,357.8,0.004,0.358,2020-08-19
2020-08-20,BL,11,1042,,BL,47.4418122,7.7644002,11,Bâle-Campagne,13,BL,288132,3.8,361.6,0.004,0.362,2020-08-20
2020-08-21,BL,4,1046,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,363.0,0.001,0.363,2020-08-21
2020-08-22,BL,3,1049,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,364.1,0.001,0.364,2020-08-22
2020-08-23,BL,0,1049,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,364.1,0.0,0.364,2020-08-23
2020-08-24,BL,7,1056,,BL,47.4418122,7.7644002,7,Bâle-Campagne,13,BL,288132,2.4,366.5,0.002,0.366,2020-08-24
2020-08-25,BL,4,1060,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,367.9,0.001,0.368,2020-08-25
2020-08-26,BL,5,1065,,BL,47.4418122,7.7644002,5,Bâle-Campagne,13,BL,288132,1.7,369.6,0.002,0.37,2020-08-26
2020-08-27,BL,6,1071,,BL,47.4418122,7.7644002,6,Bâle-Campagne,13,BL,288132,2.1,371.7,0.002,0.372,2020-08-27
2020-08-28,BL,7,1078,,BL,47.4418122,7.7644002,7,Bâle-Campagne,13,BL,288132,2.4,374.1,0.002,0.374,2020-08-28
2020-08-29,BL,3,1081,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,375.2,0.001,0.375,2020-08-29
2020-08-30,BL,4,1085,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,376.6,0.001,0.377,2020-08-30
2020-08-31,BL,4,1089,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,378.0,0.001,0.378,2020-08-31
2020-09-01,BL,6,1095,,BL,47.4418122,7.7644002,6,Bâle-Campagne,13,BL,288132,2.1,380.0,0.002,0.38,2020-09-01
2020-09-02,BL,4,1099,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,381.4,0.001,0.381,2020-09-02
2020-09-03,BL,1,1100,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,381.8,0.0,0.382,2020-09-03
2020-09-04,BL,4,1104,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,383.2,0.001,0.383,2020-09-04
2020-09-05,BL,4,1108,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,384.5,0.001,0.384,2020-09-05
2020-09-06,BL,1,1109,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,384.9,0.0,0.385,2020-09-06
2020-09-07,BL,8,1117,,BL,47.4418122,7.7644002,8,Bâle-Campagne,13,BL,288132,2.8,387.7,0.003,0.388,2020-09-07
2020-09-08,BL,5,1122,,BL,47.4418122,7.7644002,5,Bâle-Campagne,13,BL,288132,1.7,389.4,0.002,0.389,2020-09-08
2020-09-09,BL,6,1128,,BL,47.4418122,7.7644002,6,Bâle-Campagne,13,BL,288132,2.1,391.5,0.002,0.392,2020-09-09
2020-09-10,BL,7,1135,,BL,47.4418122,7.7644002,7,Bâle-Campagne,13,BL,288132,2.4,393.9,0.002,0.394,2020-09-10
2020-09-11,BL,4,1139,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,395.3,0.001,0.395,2020-09-11
2020-09-12,BL,2,1141,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,396.0,0.001,0.396,2020-09-12
2020-09-13,BL,0,1141,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,396.0,0.0,0.396,2020-09-13
2020-09-14,BL,7,1148,,BL,47.4418122,7.7644002,7,Bâle-Campagne,13,BL,288132,2.4,398.4,0.002,0.398,2020-09-14
2020-09-15,BL,1,1149,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,398.8,0.0,0.399,2020-09-15
2020-09-16,BL,4,1153,,BL,47.4418122,7.7644002,4,Bâle-Campagne,13,BL,288132,1.4,400.2,0.001,0.4,2020-09-16
2020-09-17,BL,3,1156,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,401.2,0.001,0.401,2020-09-17
2020-09-18,BL,1,1157,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,401.6,0.0,0.402,2020-09-18
2020-09-19,BL,0,1157,,BL,47.4418122,7.7644002,0,Bâle-Campagne,13,BL,288132,0.0,401.6,0.0,0.402,2020-09-19
2020-09-20,BL,3,1160,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,402.6,0.001,0.403,2020-09-20
2020-09-21,BL,2,1162,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,403.3,0.001,0.403,2020-09-21
2020-09-22,BL,3,1165,,BL,47.4418122,7.7644002,3,Bâle-Campagne,13,BL,288132,1.0,404.3,0.001,0.404,2020-09-22
2020-09-23,BL,2,1167,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,405.0,0.001,0.405,2020-09-23
2020-09-24,BL,7,1174,,BL,47.4418122,7.7644002,7,Bâle-Campagne,13,BL,288132,2.4,407.5,0.002,0.408,2020-09-24
2020-09-25,BL,2,1176,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,408.1,0.001,0.408,2020-09-25
2020-09-26,BL,1,1177,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,408.5,0.0,0.408,2020-09-26
2020-09-27,BL,2,1179,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,409.2,0.001,0.409,2020-09-27
2020-09-28,BL,1,1180,,BL,47.4418122,7.7644002,1,Bâle-Campagne,13,BL,288132,0.3,409.5,0.0,0.41,2020-09-28
2020-09-29,BL,2,1182,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,410.2,0.001,0.41,2020-09-29
2020-09-30,BL,7,1189,,BL,47.4418122,7.7644002,7,Bâle-Campagne,13,BL,288132,2.4,412.7,0.002,0.413,2020-09-30
2020-10-01,BL,5,1194,,BL,47.4418122,7.7644002,5,Bâle-Campagne,13,BL,288132,1.7,414.4,0.002,0.414,2020-10-01
2020-10-02,BL,8,1202,,BL,47.4418122,7.7644002,8,Bâle-Campagne,13,BL,288132,2.8,417.2,0.003,0.417,2020-10-02
2020-10-03,BL,2,1204,,BL,47.4418122,7.7644002,2,Bâle-Campagne,13,BL,288132,0.7,417.9,0.001,0.418,2020-10-03
2020-10-04,BL,8,1212,,BL,47.4418122,7.7644002,8,Bâle-Campagne,13,BL,288132,2.8,420.6,0.003,0.421,2020-10-04
